id.exposure	id.outcome	outcome	exposure	pt	outliers_removed	method	nsnp	n_outliers	b	se	pval
LDo1EM	DPZ1qt	Willer2013tg	Hilbar2017hipv	5e-6	FALSE	Weighted mode	16	0	-0.005886329974366833	0.044079172324092614	0.8955415160881927
LDo1EM	DPZ1qt	Willer2013tg	Hilbar2017hipv	5e-6	FALSE	MR Egger	16	0	0.08155988915762766	0.08473933583869148	0.35213929688660905
wJpfad	hUO8jm	Dashti2019slepdur	Hilbar2017hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	23	1	-0.01707200797910533	0.008885508014946012	0.05468990654671846
wJpfad	hUO8jm	Dashti2019slepdur	Hilbar2017hipv	5e-6	FALSE	Weighted median	23	1	-0.023799203324925425	0.014137506043260742	0.09229596388876339
wJpfad	hUO8jm	Dashti2019slepdur	Hilbar2017hipv	5e-6	FALSE	Weighted mode	23	1	-0.02881768204642124	0.019300206946468983	0.14960741186782014
wJpfad	hUO8jm	Dashti2019slepdur	Hilbar2017hipv	5e-6	FALSE	MR Egger	23	1	-0.01820961601451572	0.027316147682650935	0.5122701396151865
wJpfad	hUO8jm	Dashti2019slepdur	Hilbar2017hipv	5e-6	TRUE	Inverse variance weighted (fixed effects)	22	1	-0.02916197042082762	0.009372526492473911	0.0018618291553683915
wJpfad	hUO8jm	Dashti2019slepdur	Hilbar2017hipv	5e-6	TRUE	Weighted median	22	1	-0.03144877336800561	0.014065085896675327	0.02535530479589135
wJpfad	hUO8jm	Dashti2019slepdur	Hilbar2017hipv	5e-6	TRUE	Weighted mode	22	1	-0.02664110888044366	0.01865716170259468	0.16801580051175652
wJpfad	hUO8jm	Dashti2019slepdur	Hilbar2017hipv	5e-6	TRUE	MR Egger	22	1	-0.04107232544601775	0.023094749953640706	0.0905405623001289
NhXLev	bQHvEh	Klimentidis2018mvpa	Hilbar2017hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	23	2	0.00390659183753705	0.008654349005228872	0.6516997265702549
NhXLev	bQHvEh	Klimentidis2018mvpa	Hilbar2017hipv	5e-6	FALSE	Weighted median	23	2	0.0019130467265599293	0.012812101696176723	0.8813046016525402
NhXLev	bQHvEh	Klimentidis2018mvpa	Hilbar2017hipv	5e-6	FALSE	Weighted mode	23	2	0.001344840278979964	0.015326384181310243	0.9308717876305765
NhXLev	bQHvEh	Klimentidis2018mvpa	Hilbar2017hipv	5e-6	FALSE	MR Egger	23	2	0.013863608463970768	0.027723735130883297	0.6222306095756988
NhXLev	bQHvEh	Klimentidis2018mvpa	Hilbar2017hipv	5e-6	TRUE	Inverse variance weighted (fixed effects)	21	2	0.0037054458164366296	0.008993200035604405	0.6803192596935175
NhXLev	bQHvEh	Klimentidis2018mvpa	Hilbar2017hipv	5e-6	TRUE	Weighted median	21	2	1.5806607086156716e-4	0.01251315926349233	0.9899214002721648
NhXLev	bQHvEh	Klimentidis2018mvpa	Hilbar2017hipv	5e-6	TRUE	Weighted mode	21	2	0.00129458504295904	0.01714534134633498	0.9405618898884565
NhXLev	bQHvEh	Klimentidis2018mvpa	Hilbar2017hipv	5e-6	TRUE	MR Egger	21	2	0.0020907196589827182	0.018583790091557046	0.9116052433121156
oXhYDX	1chCIb	Day2018sociso	Hilbar2017hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	22	0	-0.007996554858724116	0.00822895840972774	0.33117103394396435
oXhYDX	1chCIb	Day2018sociso	Hilbar2017hipv	5e-6	FALSE	Weighted median	22	0	-0.014059128130580785	0.01267112876282649	0.2671971651189429
oXhYDX	1chCIb	Day2018sociso	Hilbar2017hipv	5e-6	FALSE	Weighted mode	22	0	-0.029037361303482084	0.026020463458211303	0.2770535955346713
oXhYDX	1chCIb	Day2018sociso	Hilbar2017hipv	5e-6	FALSE	MR Egger	22	0	-0.02250755558068744	0.022733780890367705	0.3339777690253448
cUGvf4	o0IqOM	Wells2019hdiff	Hilbar2017hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	22	0	-0.001803965558336956	0.00533468549917095	0.7352442686908527
cUGvf4	o0IqOM	Wells2019hdiff	Hilbar2017hipv	5e-6	FALSE	Weighted median	22	0	0.0015897286323922444	0.00856742710382965	0.8527937732157918
cUGvf4	o0IqOM	Wells2019hdiff	Hilbar2017hipv	5e-6	FALSE	Weighted mode	22	0	0.001499779923769401	0.011284512739946795	0.8955330049955017
cUGvf4	o0IqOM	Wells2019hdiff	Hilbar2017hipv	5e-6	FALSE	MR Egger	22	0	-0.005301938857591425	0.01805410640257075	0.772036339870545
JCWYjz	gInXle	Evangelou2018dbp	Hilbar2017hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	20	3	0.23431787305401827	0.07385529966691123	0.0015104847203113027
JCWYjz	gInXle	Evangelou2018dbp	Hilbar2017hipv	5e-6	FALSE	Weighted median	20	3	0.014432035811721696	0.10787917188725096	0.8935768344717708
JCWYjz	gInXle	Evangelou2018dbp	Hilbar2017hipv	5e-6	FALSE	Weighted mode	20	3	-0.050777083708504644	0.15675521187900612	0.7495327358131361
JCWYjz	gInXle	Evangelou2018dbp	Hilbar2017hipv	5e-6	FALSE	MR Egger	20	3	-0.34537263347274644	0.29434266753360966	0.25594112327653384
JCWYjz	gInXle	Evangelou2018dbp	Hilbar2017hipv	5e-6	TRUE	Inverse variance weighted (fixed effects)	17	3	0.06077912831320772	0.07759575801501949	0.43346328798551065
JCWYjz	gInXle	Evangelou2018dbp	Hilbar2017hipv	5e-6	TRUE	Weighted median	17	3	-0.02820121386696669	0.10858424223806724	0.7950817926338619
JCWYjz	gInXle	Evangelou2018dbp	Hilbar2017hipv	5e-6	TRUE	Weighted mode	17	3	-0.08082628889519916	0.18781091568518843	0.6726746125566746
JCWYjz	gInXle	Evangelou2018dbp	Hilbar2017hipv	5e-6	TRUE	MR Egger	17	3	0.14510826362158827	0.1887451482770464	0.453944467806356
1SAL2u	XIEDNV	Evangelou2018sbp	Hilbar2017hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	20	0	0.24442907858589646	0.12856415781554667	0.05727286596093945
1SAL2u	XIEDNV	Evangelou2018sbp	Hilbar2017hipv	5e-6	FALSE	Weighted median	20	0	0.32697075785615576	0.1812901414501929	0.07129761980140524
1SAL2u	XIEDNV	Evangelou2018sbp	Hilbar2017hipv	5e-6	FALSE	Weighted mode	20	0	0.3451919164283974	0.25244509308064	0.18746138053588135
1SAL2u	XIEDNV	Evangelou2018sbp	Hilbar2017hipv	5e-6	FALSE	MR Egger	20	0	0.1928436480988805	0.39611701461138793	0.6322504270230002
VxcRb8	udfqhL	Evangelou2018pp	Hilbar2017hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	21	1	0.19736194412998073	0.08623369226840369	0.02209753566934565
VxcRb8	udfqhL	Evangelou2018pp	Hilbar2017hipv	5e-6	FALSE	Weighted median	21	1	0.10474396588500623	0.12603513013432055	0.4059343089604706
VxcRb8	udfqhL	Evangelou2018pp	Hilbar2017hipv	5e-6	FALSE	Weighted mode	21	1	0.056073791025918585	0.15840067587953488	0.7270438176466769
VxcRb8	udfqhL	Evangelou2018pp	Hilbar2017hipv	5e-6	FALSE	MR Egger	21	1	0.012309070064010547	0.29011996709240506	0.9666005909634197
VxcRb8	udfqhL	Evangelou2018pp	Hilbar2017hipv	5e-6	TRUE	Inverse variance weighted (fixed effects)	20	1	0.13779607377956868	0.087455766080819	0.11511598912382187
VxcRb8	udfqhL	Evangelou2018pp	Hilbar2017hipv	5e-6	TRUE	Weighted median	20	1	0.0946618659629733	0.12369608941265167	0.44410616565002664
VxcRb8	udfqhL	Evangelou2018pp	Hilbar2017hipv	5e-6	TRUE	Weighted mode	20	1	0.05532118309949796	0.17926590553760122	0.7609850476398782
VxcRb8	udfqhL	Evangelou2018pp	Hilbar2017hipv	5e-6	TRUE	MR Egger	20	1	0.18752235459442454	0.23671826748084585	0.43857468411450373
b0M3qQ	zwbg3Q	Lee2018education23andMe	Hilbar2017hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	23	2	0.022149501786192724	0.005683955809246271	9.74534495177739e-5
b0M3qQ	zwbg3Q	Lee2018education23andMe	Hilbar2017hipv	5e-6	FALSE	Weighted median	23	2	0.02348983680698205	0.009708063352106333	0.01553667823771867
b0M3qQ	zwbg3Q	Lee2018education23andMe	Hilbar2017hipv	5e-6	FALSE	Weighted mode	23	2	0.02838248740244681	0.020406004094190123	0.17816824452232274
b0M3qQ	zwbg3Q	Lee2018education23andMe	Hilbar2017hipv	5e-6	FALSE	MR Egger	23	2	-0.014864331057451797	0.018856182828246526	0.4393297922626591
b0M3qQ	zwbg3Q	Lee2018education23andMe	Hilbar2017hipv	5e-6	TRUE	Inverse variance weighted (fixed effects)	21	2	0.023350935839284256	0.006102520436312401	1.3000916727476023e-4
b0M3qQ	zwbg3Q	Lee2018education23andMe	Hilbar2017hipv	5e-6	TRUE	Weighted median	21	2	0.027619307920454087	0.009495940346249029	0.0036312248297581044
b0M3qQ	zwbg3Q	Lee2018education23andMe	Hilbar2017hipv	5e-6	TRUE	Weighted mode	21	2	0.032404764375739026	0.017145105505965274	0.07333573623499953
b0M3qQ	zwbg3Q	Lee2018education23andMe	Hilbar2017hipv	5e-6	TRUE	MR Egger	21	2	3.879316105413231e-4	0.01688049708173108	0.9819050248582073
MuLdvk	sOKQKz	SanchezRoige2019auditt23andMe	Hilbar2017hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	24	0	0.003493587702300754	0.004364679016611126	0.4234659944879707
MuLdvk	sOKQKz	SanchezRoige2019auditt23andMe	Hilbar2017hipv	5e-6	FALSE	Weighted median	24	0	-0.00527075192631549	0.006176368770637932	0.39345198866069825
MuLdvk	sOKQKz	SanchezRoige2019auditt23andMe	Hilbar2017hipv	5e-6	FALSE	Weighted mode	24	0	-0.004178655350677768	0.005483041110196522	0.45374200583321356
MuLdvk	sOKQKz	SanchezRoige2019auditt23andMe	Hilbar2017hipv	5e-6	FALSE	MR Egger	24	0	-0.006364006898972389	0.007553007661591994	0.4085310008366313
If7aDH	6aIImT	Howard2019dep23andMe	Hilbar2017hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	23	0	-0.017205736727352986	0.014067918689855819	0.22131165021032412
If7aDH	6aIImT	Howard2019dep23andMe	Hilbar2017hipv	5e-6	FALSE	Weighted median	23	0	-0.02860035112786593	0.021350357264013714	0.18038437431336427
If7aDH	6aIImT	Howard2019dep23andMe	Hilbar2017hipv	5e-6	FALSE	Weighted mode	23	0	-0.03911323788853244	0.033316049383621975	0.2529455100091612
If7aDH	6aIImT	Howard2019dep23andMe	Hilbar2017hipv	5e-6	FALSE	MR Egger	23	0	-0.02853470963365695	0.0358510115699079	0.43498119004655655
gyXnnZ	kCaA1N	Jansen2018insomnia23andMe	Hilbar2017hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	25	0	0.0015513976934607404	0.001443638670123519	0.2825341263694924
gyXnnZ	kCaA1N	Jansen2018insomnia23andMe	Hilbar2017hipv	5e-6	FALSE	Weighted median	25	0	0.0014280185200163593	0.0021407984722529886	0.5047405247203602
gyXnnZ	kCaA1N	Jansen2018insomnia23andMe	Hilbar2017hipv	5e-6	FALSE	Weighted mode	25	0	0.0016173740214785529	0.0017385542346937345	0.3614804406922101
gyXnnZ	kCaA1N	Jansen2018insomnia23andMe	Hilbar2017hipv	5e-6	FALSE	MR Egger	25	0	0.0018396584421571955	0.0029149695479914464	0.5341925040460277
NtYlrP	9mySax	Liu2019smkint23andMe	Hilbar2017hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	24	2	7.672767898730307e-4	0.001492580473486548	0.6072096339940812
NtYlrP	9mySax	Liu2019smkint23andMe	Hilbar2017hipv	5e-6	FALSE	Weighted median	24	2	0.00382846205293469	0.0022041148443303995	0.08239401265486418
NtYlrP	9mySax	Liu2019smkint23andMe	Hilbar2017hipv	5e-6	FALSE	Weighted mode	24	2	0.00323193660786128	0.0019456739455988197	0.11026824315099351
NtYlrP	9mySax	Liu2019smkint23andMe	Hilbar2017hipv	5e-6	FALSE	MR Egger	24	2	0.006841253987764109	0.003546908865930148	0.0667577266646586
NtYlrP	9mySax	Liu2019smkint23andMe	Hilbar2017hipv	5e-6	TRUE	Inverse variance weighted (fixed effects)	22	2	0.0018553891241658233	0.0015042211190014702	0.2174060400569517
NtYlrP	9mySax	Liu2019smkint23andMe	Hilbar2017hipv	5e-6	TRUE	Weighted median	22	2	0.003843465012577503	0.0023678271691055745	0.10454594020851866
NtYlrP	9mySax	Liu2019smkint23andMe	Hilbar2017hipv	5e-6	TRUE	Weighted mode	22	2	0.004420356773928137	0.0021830344745096524	0.055781693742830464
NtYlrP	9mySax	Liu2019smkint23andMe	Hilbar2017hipv	5e-6	TRUE	MR Egger	22	2	0.004442707742341698	0.0024759146726225836	0.08788583677607238
WZ4dVN	uhPyGl	Liu2019smkcpd23andMe	Hilbar2017hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	25	0	-0.004896628546731584	0.0028695557813207422	0.0879324271171289
WZ4dVN	uhPyGl	Liu2019smkcpd23andMe	Hilbar2017hipv	5e-6	FALSE	Weighted median	25	0	-0.009033396732482006	0.0041832544292646195	0.030817718966868694
WZ4dVN	uhPyGl	Liu2019smkcpd23andMe	Hilbar2017hipv	5e-6	FALSE	Weighted mode	25	0	-0.008893387865906252	0.0042814510373557265	0.04865482895944526
WZ4dVN	uhPyGl	Liu2019smkcpd23andMe	Hilbar2017hipv	5e-6	FALSE	MR Egger	25	0	-0.004861250858856148	0.0053215945419203044	0.3704593313650828
3L6JyP	2xkElU	Lee2018education23andMe	Hilbar2015hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	10	1	3.312763120602673e-5	1.78092818861191e-5	0.06286672513705452
3L6JyP	2xkElU	Lee2018education23andMe	Hilbar2015hipv	5e-6	FALSE	Weighted median	10	1	5.238463167470139e-5	2.836575572872691e-5	0.06478250080713566
3L6JyP	2xkElU	Lee2018education23andMe	Hilbar2015hipv	5e-6	FALSE	Weighted mode	10	1	5.2658582122567024e-5	4.641404412536666e-5	0.2858808965691276
3L6JyP	2xkElU	Lee2018education23andMe	Hilbar2015hipv	5e-6	FALSE	MR Egger	10	1	4.7409111947823075e-5	9.242336194212198e-5	0.6218427107291831
3L6JyP	2xkElU	Lee2018education23andMe	Hilbar2015hipv	5e-6	TRUE	Inverse variance weighted (fixed effects)	9	1	5.190815675263008e-5	1.8532832864551355e-5	0.0050964183315854094
3L6JyP	2xkElU	Lee2018education23andMe	Hilbar2015hipv	5e-6	TRUE	Weighted median	9	1	5.4353290400944475e-5	2.7605830958891886e-5	0.04896386899489431
3L6JyP	2xkElU	Lee2018education23andMe	Hilbar2015hipv	5e-6	TRUE	Weighted mode	9	1	5.2522294283919034e-5	4.686677697130623e-5	0.2949391796502514
3L6JyP	2xkElU	Lee2018education23andMe	Hilbar2015hipv	5e-6	TRUE	MR Egger	9	1	1.918767339675802e-6	7.515302852306046e-5	0.9803436447239784
pVUynp	OcIrtn	SanchezRoige2019auditt23andMe	Hilbar2015hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	2.8115723000199136e-5	1.7730524052098816e-5	0.11280186229915928
pVUynp	OcIrtn	SanchezRoige2019auditt23andMe	Hilbar2015hipv	5e-6	FALSE	Weighted median	11	0	4.239202783904107e-6	2.4111268415877107e-5	0.8604366740163818
pVUynp	OcIrtn	SanchezRoige2019auditt23andMe	Hilbar2015hipv	5e-6	FALSE	Weighted mode	11	0	2.097681667848528e-6	2.1260368339529653e-5	0.9233530193405373
pVUynp	OcIrtn	SanchezRoige2019auditt23andMe	Hilbar2015hipv	5e-6	FALSE	MR Egger	11	0	-3.4364420671999146e-5	4.8930049354343706e-5	0.5002405764107573
TzSSSV	Ralx7w	Liu2019drnkwk23andMe	Hilbar2015hipv	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	2	4.2910239489705855e-6	6.859990486672336e-6	0.5316333936647061
TzSSSV	Ralx7w	Liu2019drnkwk23andMe	Hilbar2015hipv	5e-6	FALSE	Weighted median	11	2	-1.425589781678844e-6	9.72391062317907e-6	0.8834425190505755
TzSSSV	Ralx7w	Liu2019drnkwk23andMe	Hilbar2015hipv	5e-6	FALSE	Weighted mode	11	2	5.902263203153458e-7	8.03865350301099e-6	0.9429169920298472
TzSSSV	Ralx7w	Liu2019drnkwk23andMe	Hilbar2015hipv	5e-6	FALSE	MR Egger	11	2	-1.012852399954664e-5	2.8758445277328974e-5	0.7327997715699467
TzSSSV	Ralx7w	Liu2019drnkwk23andMe	Hilbar2015hipv	5e-6	TRUE	Inverse variance weighted (fixed effects)	9	2	2.6416765498376474e-6	7.0336929801098835e-6	0.7072331639112678
TzSSSV	Ralx7w	Liu2019drnkwk23andMe	Hilbar2015hipv	5e-6	TRUE	Weighted median	9	2	-1.3865128296364165e-6	9.37317836671345e-6	0.8824031857345385
TzSSSV	Ralx7w	Liu2019drnkwk23andMe	Hilbar2015hipv	5e-6	TRUE	Weighted mode	9	2	1.0859918915122379e-7	9.350300371656212e-6	0.9910175852559833
TzSSSV	Ralx7w	Liu2019drnkwk23andMe	Hilbar2015hipv	5e-6	TRUE	MR Egger	9	2	-8.089246307250601e-6	1.903612400382899e-5	0.6836361373853922
m3YNQR	srFZgK	Yengo2018bmi	Grasby2020thickness	5e-6	FALSE	Inverse variance weighted (fixed effects)	30	3	-0.3055501116382067	0.08144054904657048	1.7555694679591218e-4
m3YNQR	srFZgK	Yengo2018bmi	Grasby2020thickness	5e-6	FALSE	Weighted median	30	3	-0.16009699876415587	0.15215005140037968	0.29269358591034905
m3YNQR	srFZgK	Yengo2018bmi	Grasby2020thickness	5e-6	FALSE	Weighted mode	30	3	0.25001456868368876	0.29315682106608826	0.40073954296369685
m3YNQR	srFZgK	Yengo2018bmi	Grasby2020thickness	5e-6	FALSE	MR Egger	30	3	-0.8178948715795014	0.840716706234687	0.3389557536007508
m3YNQR	srFZgK	Yengo2018bmi	Grasby2020thickness	5e-6	TRUE	Inverse variance weighted (fixed effects)	27	3	-0.21410286362088976	0.08629936733099448	0.013103936187514903
m3YNQR	srFZgK	Yengo2018bmi	Grasby2020thickness	5e-6	TRUE	Weighted median	27	3	-0.06511176071214389	0.15618135591579368	0.6767527083534559
m3YNQR	srFZgK	Yengo2018bmi	Grasby2020thickness	5e-6	TRUE	Weighted mode	27	3	0.3398687609003863	0.30612603499992164	0.27706487667794
m3YNQR	srFZgK	Yengo2018bmi	Grasby2020thickness	5e-6	TRUE	MR Egger	27	3	0.6195183843256684	0.7952518772881545	0.44327906839923736
tyb0tD	MnnJZm	Xue2018diab	Grasby2020thickness	5e-6	FALSE	Inverse variance weighted (fixed effects)	31	0	-0.3775050697640815	0.35859026466146793	0.29245664906510205
tyb0tD	MnnJZm	Xue2018diab	Grasby2020thickness	5e-6	FALSE	Weighted median	31	0	-0.4067129733519867	0.5870042165540089	0.4883960970737066
tyb0tD	MnnJZm	Xue2018diab	Grasby2020thickness	5e-6	FALSE	Weighted mode	31	0	-0.25177117375772085	1.2883487861385625	0.8463804982576639
tyb0tD	MnnJZm	Xue2018diab	Grasby2020thickness	5e-6	FALSE	MR Egger	31	0	0.8585214615702728	2.5268166988383296	0.7364827801862396
IJ96Sl	iuYiWc	Niarchou2020meat	Grasby2020thickness	5e-6	FALSE	Inverse variance weighted (fixed effects)	37	0	-0.24839205162777003	0.1029293228121218	0.015811871048398474
IJ96Sl	iuYiWc	Niarchou2020meat	Grasby2020thickness	5e-6	FALSE	Weighted median	37	0	-0.1172945663470446	0.1616982915576216	0.4682118858618662
IJ96Sl	iuYiWc	Niarchou2020meat	Grasby2020thickness	5e-6	FALSE	Weighted mode	37	0	0.19621772959734152	0.3331420017555853	0.5595451753948878
IJ96Sl	iuYiWc	Niarchou2020meat	Grasby2020thickness	5e-6	FALSE	MR Egger	37	0	-1.298365459879775	0.6936089315856728	0.0695964122556923
X1lF7B	VBmYRS	Niarchou2020fish	Grasby2020thickness	5e-6	FALSE	Inverse variance weighted (fixed effects)	37	2	-3.662660848300498e-4	0.10249595277451541	0.9971487905194525
X1lF7B	VBmYRS	Niarchou2020fish	Grasby2020thickness	5e-6	FALSE	Weighted median	37	2	-0.008958349951861629	0.16999171346607003	0.9579719390213808
X1lF7B	VBmYRS	Niarchou2020fish	Grasby2020thickness	5e-6	FALSE	Weighted mode	37	2	-0.2480562068017833	0.3810258865155654	0.5191664858381839
X1lF7B	VBmYRS	Niarchou2020fish	Grasby2020thickness	5e-6	FALSE	MR Egger	37	2	-0.18528817673347234	0.8023027351117753	0.8187019091936438
X1lF7B	VBmYRS	Niarchou2020fish	Grasby2020thickness	5e-6	TRUE	Inverse variance weighted (fixed effects)	35	2	0.013636569702466985	0.10709354336510503	0.8986766390898613
X1lF7B	VBmYRS	Niarchou2020fish	Grasby2020thickness	5e-6	TRUE	Weighted median	35	2	0.014857728059786756	0.17679395117791166	0.9330247889264869
X1lF7B	VBmYRS	Niarchou2020fish	Grasby2020thickness	5e-6	TRUE	Weighted mode	35	2	-0.2461279948785724	0.3837109450589795	0.5255369716600079
X1lF7B	VBmYRS	Niarchou2020fish	Grasby2020thickness	5e-6	TRUE	MR Egger	35	2	0.6792276154962852	0.7524937771635031	0.3732610416843999
0B2F7b	nrjIyt	Willer2013hdl	Grasby2020thickness	5e-6	FALSE	Inverse variance weighted (fixed effects)	30	0	0.17146745307770545	0.2257730819007727	0.447572590827487
0B2F7b	nrjIyt	Willer2013hdl	Grasby2020thickness	5e-6	FALSE	Weighted median	30	0	0.14893660202625192	0.34281925176365785	0.6639642836612725
0B2F7b	nrjIyt	Willer2013hdl	Grasby2020thickness	5e-6	FALSE	Weighted mode	30	0	0.08099798481248932	0.560243765498952	0.8860454877141
0B2F7b	nrjIyt	Willer2013hdl	Grasby2020thickness	5e-6	FALSE	MR Egger	30	0	0.6287500433356578	1.3185327053796894	0.6371654944454266
ghv5yY	L4ktpW	Willer2013ldl	Grasby2020thickness	5e-6	FALSE	Inverse variance weighted (fixed effects)	31	1	0.20387172054865854	0.23952363877348945	0.3946833079166942
ghv5yY	L4ktpW	Willer2013ldl	Grasby2020thickness	5e-6	FALSE	Weighted median	31	1	0.35646364966644273	0.38957584064795775	0.36018926453222416
ghv5yY	L4ktpW	Willer2013ldl	Grasby2020thickness	5e-6	FALSE	Weighted mode	31	1	1.3476301146098235	0.7096398108408013	0.06721438371147458
ghv5yY	L4ktpW	Willer2013ldl	Grasby2020thickness	5e-6	FALSE	MR Egger	31	1	2.660631286727344	1.352777675207138	0.05884154526065554
ghv5yY	L4ktpW	Willer2013ldl	Grasby2020thickness	5e-6	TRUE	Inverse variance weighted (fixed effects)	30	1	0.34590506141880767	0.24315973824376325	0.15486882344208652
ghv5yY	L4ktpW	Willer2013ldl	Grasby2020thickness	5e-6	TRUE	Weighted median	30	1	0.4315392011347453	0.37397159640903704	0.24852650386818934
ghv5yY	L4ktpW	Willer2013ldl	Grasby2020thickness	5e-6	TRUE	Weighted mode	30	1	1.443437084872544	0.7192005648593235	0.05415127170912439
ghv5yY	L4ktpW	Willer2013ldl	Grasby2020thickness	5e-6	TRUE	MR Egger	30	1	2.4450306474023433	1.2395241800123002	0.05849474768695057
Y5bsLS	WuWdxg	Willer2013tc	Grasby2020thickness	5e-6	FALSE	Inverse variance weighted (fixed effects)	31	2	0.3027318584146186	0.23437826739203624	0.19648256461916863
Y5bsLS	WuWdxg	Willer2013tc	Grasby2020thickness	5e-6	FALSE	Weighted median	31	2	0.2002381065212311	0.36253061650506435	0.5807193115855334
Y5bsLS	WuWdxg	Willer2013tc	Grasby2020thickness	5e-6	FALSE	Weighted mode	31	2	0.32099059547828457	0.5966378296973631	0.5945469149624081
Y5bsLS	WuWdxg	Willer2013tc	Grasby2020thickness	5e-6	FALSE	MR Egger	31	2	3.1017116223373407	1.5244408532935094	0.05111928520438637
Y5bsLS	WuWdxg	Willer2013tc	Grasby2020thickness	5e-6	TRUE	Inverse variance weighted (fixed effects)	29	2	0.23867472481726734	0.24420857588218112	0.3284010282028142
Y5bsLS	WuWdxg	Willer2013tc	Grasby2020thickness	5e-6	TRUE	Weighted median	29	2	0.19801291585783404	0.38225956870633976	0.6044537806263105
Y5bsLS	WuWdxg	Willer2013tc	Grasby2020thickness	5e-6	TRUE	Weighted mode	29	2	0.31236411124817565	0.578027800186045	0.5931966694543923
Y5bsLS	WuWdxg	Willer2013tc	Grasby2020thickness	5e-6	TRUE	MR Egger	29	2	1.6084746064057691	1.4646518516381912	0.2818161564123303
wISIql	h6qQzq	Willer2013tg	Grasby2020thickness	5e-6	FALSE	Inverse variance weighted (fixed effects)	31	1	-0.33027127100307335	0.21562540188741303	0.12559895218685127
wISIql	h6qQzq	Willer2013tg	Grasby2020thickness	5e-6	FALSE	Weighted median	31	1	-0.13240222701739493	0.3641367556473107	0.7161524141999894
wISIql	h6qQzq	Willer2013tg	Grasby2020thickness	5e-6	FALSE	Weighted mode	31	1	0.40052609362358194	0.6642557519552179	0.5510603831218621
wISIql	h6qQzq	Willer2013tg	Grasby2020thickness	5e-6	FALSE	MR Egger	31	1	-1.742713586674797	1.4707262368072134	0.2456635064224044
wISIql	h6qQzq	Willer2013tg	Grasby2020thickness	5e-6	TRUE	Inverse variance weighted (fixed effects)	30	1	-0.1530454423857771	0.22068113664138997	0.4879870868858004
wISIql	h6qQzq	Willer2013tg	Grasby2020thickness	5e-6	TRUE	Weighted median	30	1	-0.10268348441896599	0.360023228980639	0.7754805799218728
wISIql	h6qQzq	Willer2013tg	Grasby2020thickness	5e-6	TRUE	Weighted mode	30	1	0.3930244528654008	0.6163204228613602	0.5286755617124879
wISIql	h6qQzq	Willer2013tg	Grasby2020thickness	5e-6	TRUE	MR Egger	30	1	-0.43260298824829735	1.4819478863352191	0.7725034920978274
v87g2X	lUmPRi	Dashti2019slepdur	Grasby2020thickness	5e-6	FALSE	Inverse variance weighted (fixed effects)	35	0	-0.16544717009639717	0.09772027694323832	0.09044233701246569
v87g2X	lUmPRi	Dashti2019slepdur	Grasby2020thickness	5e-6	FALSE	Weighted median	35	0	-0.11280889845335115	0.16988532856396565	0.506671322360611
v87g2X	lUmPRi	Dashti2019slepdur	Grasby2020thickness	5e-6	FALSE	Weighted mode	35	0	-0.6911772142498083	0.4162586926224627	0.10602005112266005
v87g2X	lUmPRi	Dashti2019slepdur	Grasby2020thickness	5e-6	FALSE	MR Egger	35	0	0.23311454354545005	0.7221803528103377	0.7488886520212779
Esc9Ma	vudziZ	Klimentidis2018mvpa	Grasby2020thickness	5e-6	FALSE	Inverse variance weighted (fixed effects)	39	1	0.11434393540360703	0.0892177987727631	0.19997354128381012
Esc9Ma	vudziZ	Klimentidis2018mvpa	Grasby2020thickness	5e-6	FALSE	Weighted median	39	1	0.002450521951056116	0.1320814642914661	0.9851976090977773
Esc9Ma	vudziZ	Klimentidis2018mvpa	Grasby2020thickness	5e-6	FALSE	Weighted mode	39	1	-0.04148779175138717	0.23939282673331244	0.8633321650766754
Esc9Ma	vudziZ	Klimentidis2018mvpa	Grasby2020thickness	5e-6	FALSE	MR Egger	39	1	0.7447015654998934	0.490674999628508	0.13758678601163823
Esc9Ma	vudziZ	Klimentidis2018mvpa	Grasby2020thickness	5e-6	TRUE	Inverse variance weighted (fixed effects)	38	1	0.02840006464624025	0.09170067264824212	0.7567860646268102
Esc9Ma	vudziZ	Klimentidis2018mvpa	Grasby2020thickness	5e-6	TRUE	Weighted median	38	1	-0.014759840345214926	0.13365359378908473	0.912065549679347
Esc9Ma	vudziZ	Klimentidis2018mvpa	Grasby2020thickness	5e-6	TRUE	Weighted mode	38	1	-0.041465824359156134	0.24949612486750886	0.8689058055860618
