id.exposure	id.outcome	outcome	exposure	pt	outliers_removed	method	nsnp	n_outliers	b	se	pval
PVFru6	GrYvMy	Beecham2014npany	Day2018sociso	5e-8	FALSE	Weighted mode	15	0	1.092084507372924	3.4195913148140145	0.7541682424202818
PVFru6	GrYvMy	Beecham2014npany	Day2018sociso	5e-8	FALSE	MR Egger	15	0	2.807513201294773	8.265098913559292	0.7395205763779371
xXnZDN	HhlbXR	Beecham2014npany	Day2018sociso	5e-6	FALSE	Inverse variance weighted (fixed effects)	80	0	0.3444292311606451	0.7949311315646422	0.6648100223330204
xXnZDN	HhlbXR	Beecham2014npany	Day2018sociso	5e-6	FALSE	Weighted median	80	0	-0.24424213720462098	1.1761619380596124	0.8354942203559428
xXnZDN	HhlbXR	Beecham2014npany	Day2018sociso	5e-6	FALSE	Weighted mode	80	0	-0.5367643862552214	2.5275782475720843	0.8323707452704335
xXnZDN	HhlbXR	Beecham2014npany	Day2018sociso	5e-6	FALSE	MR Egger	80	0	-3.777129812622083	3.7273625919750377	0.31402526951599924
i7shjy	ZpDGi7	Beecham2014braak4	Day2018sociso	5e-8	FALSE	Inverse variance weighted (fixed effects)	15	0	1.3256213989792862	0.9673772461701052	0.1705854162644433
i7shjy	ZpDGi7	Beecham2014braak4	Day2018sociso	5e-8	FALSE	Weighted median	15	0	1.0656531626574641	1.1992560904663152	0.37422069091238847
i7shjy	ZpDGi7	Beecham2014braak4	Day2018sociso	5e-8	FALSE	Weighted mode	15	0	0.8283627522701913	1.7375560921542659	0.6409027519370432
i7shjy	ZpDGi7	Beecham2014braak4	Day2018sociso	5e-8	FALSE	MR Egger	15	0	-2.032093196276311	5.047692388781402	0.6937998454881376
CeQ1zr	2Pmvyf	Beecham2014braak4	Day2018sociso	5e-6	FALSE	Inverse variance weighted (fixed effects)	81	0	0.029687082787839995	0.48766092771237834	0.9514575775488838
CeQ1zr	2Pmvyf	Beecham2014braak4	Day2018sociso	5e-6	FALSE	Weighted median	81	0	0.29956889377068363	0.6875855535816857	0.6630672090642691
CeQ1zr	2Pmvyf	Beecham2014braak4	Day2018sociso	5e-6	FALSE	Weighted mode	81	0	0.6849174217968681	1.4689269566456888	0.6422889913736626
CeQ1zr	2Pmvyf	Beecham2014braak4	Day2018sociso	5e-6	FALSE	MR Egger	81	0	-3.1070771644752386	2.1409540103986715	0.15066749617581593
dI4e4X	V8aHYP	Beecham2014vbiany	Day2018sociso	5e-8	FALSE	Inverse variance weighted (fixed effects)	15	0	-1.1914046538809924	1.2865356076599104	0.35441662198656343
dI4e4X	V8aHYP	Beecham2014vbiany	Day2018sociso	5e-8	FALSE	Weighted median	15	0	0.24138936270648798	1.7366748009017092	0.8894539869304067
dI4e4X	V8aHYP	Beecham2014vbiany	Day2018sociso	5e-8	FALSE	Weighted mode	15	0	0.6563846615291524	2.4006378392023042	0.7885219076470033
dI4e4X	V8aHYP	Beecham2014vbiany	Day2018sociso	5e-8	FALSE	MR Egger	15	0	-6.104971802086201	7.770734819550424	0.446164056891749
uIsucR	SgqkJr	Beecham2014vbiany	Day2018sociso	5e-6	FALSE	Inverse variance weighted (fixed effects)	81	0	-0.4102743806742953	0.6416565654321172	0.5225635874856811
uIsucR	SgqkJr	Beecham2014vbiany	Day2018sociso	5e-6	FALSE	Weighted median	81	0	-0.0213108849360239	0.9081398697273989	0.98127814208262365
uIsucR	SgqkJr	Beecham2014vbiany	Day2018sociso	5e-6	FALSE	Weighted mode	81	0	-0.3959672585964853	2.033865925099694	0.846131554379054
uIsucR	SgqkJr	Beecham2014vbiany	Day2018sociso	5e-6	FALSE	MR Egger	81	0	-3.2638121360709755	2.845520845222203	0.2548436542231594
RF65mo	nTylUQ	Kunkle2019load	Wells2019hdiff	5e-8	FALSE	Inverse variance weighted (fixed effects)	40	0	-0.13151779311742548	0.2678924666545062	0.6234724081356271
RF65mo	nTylUQ	Kunkle2019load	Wells2019hdiff	5e-8	FALSE	Weighted median	40	0	-0.39520992163592866	0.3983038410533559	0.32108423750082743
RF65mo	nTylUQ	Kunkle2019load	Wells2019hdiff	5e-8	FALSE	Weighted mode	40	0	-0.39300558259066953	0.6872610854642645	0.570709713026854
RF65mo	nTylUQ	Kunkle2019load	Wells2019hdiff	5e-8	FALSE	MR Egger	40	0	-0.10296722198024999	1.186916650685947	0.9313242821268194
Pg9yz6	GXNvhC	Kunkle2019load	Wells2019hdiff	5e-6	FALSE	Inverse variance weighted (fixed effects)	107	0	0.014854271433898112	0.1919047130358221	0.9383018312070966
Pg9yz6	GXNvhC	Kunkle2019load	Wells2019hdiff	5e-6	FALSE	Weighted median	107	0	0.05633771962210578	0.2926289465321961	0.8473327757806496
Pg9yz6	GXNvhC	Kunkle2019load	Wells2019hdiff	5e-6	FALSE	Weighted mode	107	0	-0.1414550375242447	0.6612289666162279	0.8310145828260846
Pg9yz6	GXNvhC	Kunkle2019load	Wells2019hdiff	5e-6	FALSE	MR Egger	107	0	0.0626983847419447	0.7345729275040006	0.9321428829374325
r0yiEk	z3zEtD	Huang2017aaos	Wells2019hdiff	5e-8	FALSE	Inverse variance weighted (fixed effects)	40	0	0.17336648549012515	0.27791401131840315	0.5327501355888002
r0yiEk	z3zEtD	Huang2017aaos	Wells2019hdiff	5e-8	FALSE	Weighted median	40	0	0.48899513966229446	0.41172773887188524	0.23496492549475145
r0yiEk	z3zEtD	Huang2017aaos	Wells2019hdiff	5e-8	FALSE	Weighted mode	40	0	0.7235932340941966	0.5831802828553604	0.22210260463446158
r0yiEk	z3zEtD	Huang2017aaos	Wells2019hdiff	5e-8	FALSE	MR Egger	40	0	0.8388697743489855	1.3395541399030062	0.534907599069008
ZjhwuW	7ssdEj	Huang2017aaos	Wells2019hdiff	5e-6	FALSE	Inverse variance weighted (fixed effects)	106	0	0.02050666380626106	0.1998688547405796	0.918279969051347
ZjhwuW	7ssdEj	Huang2017aaos	Wells2019hdiff	5e-6	FALSE	Weighted median	106	0	0.22272275025156943	0.302618925292666	0.4617403080298946
ZjhwuW	7ssdEj	Huang2017aaos	Wells2019hdiff	5e-6	FALSE	Weighted mode	106	0	0.5678681282940374	0.5433330529360753	0.29835075619953355
ZjhwuW	7ssdEj	Huang2017aaos	Wells2019hdiff	5e-6	FALSE	MR Egger	106	0	0.6940145004579784	0.8238118422760842	0.4014732518946512
glnMM2	i6ysmj	Deming2017ab42	Wells2019hdiff	5e-8	FALSE	Inverse variance weighted (fixed effects)	34	0	-0.18051083967000742	0.08334370032340668	0.03032183822898588
glnMM2	i6ysmj	Deming2017ab42	Wells2019hdiff	5e-8	FALSE	Weighted median	34	0	-0.25903214518973683	0.12836365271712752	0.043595891046899704
glnMM2	i6ysmj	Deming2017ab42	Wells2019hdiff	5e-8	FALSE	Weighted mode	34	0	-0.6250134554091511	0.3060574637723052	0.0491953676927101
glnMM2	i6ysmj	Deming2017ab42	Wells2019hdiff	5e-8	FALSE	MR Egger	34	0	-1.0011855424981502	0.5534903124767451	0.0798776642644609
ZQ2VD4	GyBgEE	Deming2017ab42	Wells2019hdiff	5e-6	FALSE	Inverse variance weighted (fixed effects)	90	0	-0.0587192891342364	0.05886377908894674	0.3184998725171137
ZQ2VD4	GyBgEE	Deming2017ab42	Wells2019hdiff	5e-6	FALSE	Weighted median	90	0	-0.10525408666480887	0.09509610252777405	0.268372584902763
ZQ2VD4	GyBgEE	Deming2017ab42	Wells2019hdiff	5e-6	FALSE	Weighted mode	90	0	-0.1266949415962002	0.2954000262004252	0.669037603637179
ZQ2VD4	GyBgEE	Deming2017ab42	Wells2019hdiff	5e-6	FALSE	MR Egger	90	0	-0.690600176721969	0.290760405907152	0.01971358769698658
X3C9KT	OPc7SX	Deming2017ptau	Wells2019hdiff	5e-8	FALSE	Inverse variance weighted (fixed effects)	36	0	0.09689121599609773	0.10900408552922249	0.374069229727345
X3C9KT	OPc7SX	Deming2017ptau	Wells2019hdiff	5e-8	FALSE	Weighted median	36	0	0.15810292674582765	0.1580599727929245	0.3171790111069289
X3C9KT	OPc7SX	Deming2017ptau	Wells2019hdiff	5e-8	FALSE	Weighted mode	36	0	0.20109294051104065	0.2746111787990678	0.46887186334870856
X3C9KT	OPc7SX	Deming2017ptau	Wells2019hdiff	5e-8	FALSE	MR Egger	36	0	0.37973318240803955	0.572113792796954	0.5113345188405162
1eMUQq	ZUSp44	Deming2017ptau	Wells2019hdiff	5e-6	FALSE	Inverse variance weighted (fixed effects)	93	0	0.024442954129676616	0.07757192513066077	0.7526853319154647
1eMUQq	ZUSp44	Deming2017ptau	Wells2019hdiff	5e-6	FALSE	Weighted median	93	0	0.05253145519813499	0.11294795800968609	0.6418639040549037
1eMUQq	ZUSp44	Deming2017ptau	Wells2019hdiff	5e-6	FALSE	Weighted mode	93	0	0.088581513355527	0.25733472417154113	0.7314612830594419
1eMUQq	ZUSp44	Deming2017ptau	Wells2019hdiff	5e-6	FALSE	MR Egger	93	0	0.772841300202476	0.34570279573636287	0.02782622884213197
P9k2x0	8CI6t2	Deming2017tau	Wells2019hdiff	5e-8	FALSE	Inverse variance weighted (fixed effects)	34	0	0.03327345486345127	0.11773674619881175	0.7774766406596624
P9k2x0	8CI6t2	Deming2017tau	Wells2019hdiff	5e-8	FALSE	Weighted median	34	0	0.22606290290218092	0.1664857037597359	0.17451073270147605
P9k2x0	8CI6t2	Deming2017tau	Wells2019hdiff	5e-8	FALSE	Weighted mode	34	0	0.28208468678391796	0.26849620513081895	0.30107113156674287
P9k2x0	8CI6t2	Deming2017tau	Wells2019hdiff	5e-8	FALSE	MR Egger	34	0	0.29272851815423323	0.6207839406447145	0.6404498442264859
Okfn3F	nIVILJ	Deming2017tau	Wells2019hdiff	5e-6	FALSE	Inverse variance weighted (fixed effects)	90	0	0.01844919343723519	0.08302503681114677	0.8241485346060243
Okfn3F	nIVILJ	Deming2017tau	Wells2019hdiff	5e-6	FALSE	Weighted median	90	0	0.13889212723744268	0.11938001844595605	0.24464885925345287
Okfn3F	nIVILJ	Deming2017tau	Wells2019hdiff	5e-6	FALSE	Weighted mode	90	0	0.22247757302010385	0.24429549091520814	0.3649184224073544
Okfn3F	nIVILJ	Deming2017tau	Wells2019hdiff	5e-6	FALSE	MR Egger	90	0	0.5321687747576098	0.37235492058192826	0.15648775517827085
GReme2	hYGH1A	Hilbar2017hipv	Wells2019hdiff	5e-8	FALSE	Inverse variance weighted (fixed effects)	40	0	-0.021720959302264246	0.16247616848122606	0.8936500475771312
GReme2	hYGH1A	Hilbar2017hipv	Wells2019hdiff	5e-8	FALSE	Weighted median	40	0	-0.11145456225890858	0.2474788530774949	0.6524509230151156
GReme2	hYGH1A	Hilbar2017hipv	Wells2019hdiff	5e-8	FALSE	Weighted mode	40	0	-0.03470645240324188	0.5368932022716795	0.9487883673182931
GReme2	hYGH1A	Hilbar2017hipv	Wells2019hdiff	5e-8	FALSE	MR Egger	40	0	-0.37815694378846065	0.7687861172192948	0.6256279126699388
M7zmw7	rl8x2H	Hilbar2017hipv	Wells2019hdiff	5e-6	FALSE	Inverse variance weighted (fixed effects)	104	0	-0.13978746596895641	0.11688869828639725	0.23173467802025186
M7zmw7	rl8x2H	Hilbar2017hipv	Wells2019hdiff	5e-6	FALSE	Weighted median	104	0	-0.19422492070618366	0.17352421492455505	0.26301397748076616
M7zmw7	rl8x2H	Hilbar2017hipv	Wells2019hdiff	5e-6	FALSE	Weighted mode	104	0	-0.21174746003391665	0.5210253770934132	0.6852880162802641
M7zmw7	rl8x2H	Hilbar2017hipv	Wells2019hdiff	5e-6	FALSE	MR Egger	104	0	-0.30445635932237397	0.45903464752540085	0.5086643752580498
74K8iH	ncglTc	Grasby2020thickness	Wells2019hdiff	5e-8	FALSE	Inverse variance weighted (fixed effects)	39	1	0.036681725149366275	0.014630108011105624	0.012166551728781892
74K8iH	ncglTc	Grasby2020thickness	Wells2019hdiff	5e-8	FALSE	Weighted median	39	1	0.02093502722571397	0.022131304274474416	0.34417593428155213
74K8iH	ncglTc	Grasby2020thickness	Wells2019hdiff	5e-8	FALSE	Weighted mode	39	1	0.05993173906945859	0.049597948208379046	0.23437826770247322
74K8iH	ncglTc	Grasby2020thickness	Wells2019hdiff	5e-8	FALSE	MR Egger	39	1	0.012182874510167113	0.07686587661904791	0.8749285089182628
74K8iH	ncglTc	Grasby2020thickness	Wells2019hdiff	5e-8	TRUE	Inverse variance weighted (fixed effects)	38	1	0.02863213194808399	0.014738713789119964	0.05205871062328869
74K8iH	ncglTc	Grasby2020thickness	Wells2019hdiff	5e-8	TRUE	Weighted median	38	1	0.015188731165277032	0.022429374544495798	0.49829154885641175
74K8iH	ncglTc	Grasby2020thickness	Wells2019hdiff	5e-8	TRUE	Weighted mode	38	1	0.060021341096024194	0.04671247435983402	0.20680948165493993
74K8iH	ncglTc	Grasby2020thickness	Wells2019hdiff	5e-8	TRUE	MR Egger	38	1	0.03926188515020564	0.06567929884246186	0.5537277026081353
KorLsy	5Cml8t	Grasby2020thickness	Wells2019hdiff	5e-6	FALSE	Inverse variance weighted (fixed effects)	102	2	0.021366510686530536	0.010471936785385846	0.04131458027824677
KorLsy	5Cml8t	Grasby2020thickness	Wells2019hdiff	5e-6	FALSE	Weighted median	102	2	0.011318566013445011	0.016079711444012507	0.4814928387885285
KorLsy	5Cml8t	Grasby2020thickness	Wells2019hdiff	5e-6	FALSE	Weighted mode	102	2	0.05004635956113407	0.04085523584092207	0.22343643385649742
KorLsy	5Cml8t	Grasby2020thickness	Wells2019hdiff	5e-6	FALSE	MR Egger	102	2	0.029633289177123514	0.05240342327464639	0.5730113141176394
KorLsy	5Cml8t	Grasby2020thickness	Wells2019hdiff	5e-6	TRUE	Inverse variance weighted (fixed effects)	100	2	0.01319921698201982	0.010546187243801316	0.21072917031016894
KorLsy	5Cml8t	Grasby2020thickness	Wells2019hdiff	5e-6	TRUE	Weighted median	100	2	0.01068930422155182	0.016345487484688222	0.5131372127855187
KorLsy	5Cml8t	Grasby2020thickness	Wells2019hdiff	5e-6	TRUE	Weighted mode	100	2	0.050286500022867275	0.04465869630017306	0.26288008067344315
KorLsy	5Cml8t	Grasby2020thickness	Wells2019hdiff	5e-6	TRUE	MR Egger	100	2	0.028360517263592122	0.046034114783758906	0.5392726498053959
H2NLCa	mlSVdC	Grasby2020surfarea	Wells2019hdiff	5e-8	FALSE	Inverse variance weighted (fixed effects)	39	0	-1383.8582227506706	2085.462780440494	0.5069632041435905
H2NLCa	mlSVdC	Grasby2020surfarea	Wells2019hdiff	5e-8	FALSE	Weighted median	39	0	-3469.3873879302955	3135.4340023727473	0.2685060713022371
H2NLCa	mlSVdC	Grasby2020surfarea	Wells2019hdiff	5e-8	FALSE	Weighted mode	39	0	-5398.136752844017	5309.299866121349	0.315710849381845
H2NLCa	mlSVdC	Grasby2020surfarea	Wells2019hdiff	5e-8	FALSE	MR Egger	39	0	-13519.79532585683	10355.206417464286	0.19974753730833716
PIg4UA	6d5tHA	Grasby2020surfarea	Wells2019hdiff	5e-6	FALSE	Inverse variance weighted (fixed effects)	101	0	-1120.2455963546015	1507.044800117033	0.4572762960524028
PIg4UA	6d5tHA	Grasby2020surfarea	Wells2019hdiff	5e-6	FALSE	Weighted median	101	0	-2546.9909882705488	2321.1724886838297	0.27251621707071694
PIg4UA	6d5tHA	Grasby2020surfarea	Wells2019hdiff	5e-6	FALSE	Weighted mode	101	0	-3818.942209494744	5056.951499250969	0.45191201508879963
PIg4UA	6d5tHA	Grasby2020surfarea	Wells2019hdiff	5e-6	FALSE	MR Egger	101	0	-8346.75489949191	7025.2373064959975	0.23763255315158724
kvKpqY	2JNZ2t	Beecham2014npany	Wells2019hdiff	5e-8	FALSE	Inverse variance weighted (fixed effects)	40	0	-0.7715557362299335	1.3173361139526922	0.5580812289277925
kvKpqY	2JNZ2t	Beecham2014npany	Wells2019hdiff	5e-8	FALSE	Weighted median	40	0	-1.7970386610469293	2.059871755831794	0.3829884687418617
kvKpqY	2JNZ2t	Beecham2014npany	Wells2019hdiff	5e-8	FALSE	Weighted mode	40	0	-5.745070494576986	4.712758866685114	0.2301488580795455
kvKpqY	2JNZ2t	Beecham2014npany	Wells2019hdiff	5e-8	FALSE	MR Egger	40	0	-8.110890330937776	5.49614487135479	0.14825205230221977
bnZxeV	RFQByP	Beecham2014npany	Wells2019hdiff	5e-6	FALSE	Inverse variance weighted (fixed effects)	103	0	-0.6968672309311775	0.9731496706752736	0.4739329336179591
bnZxeV	RFQByP	Beecham2014npany	Wells2019hdiff	5e-6	FALSE	Weighted median	103	0	-0.9520345492566913	1.4327864492708695	0.5063935907470984
bnZxeV	RFQByP	Beecham2014npany	Wells2019hdiff	5e-6	FALSE	Weighted mode	103	0	-6.2572389326596465	4.396384521210388	0.1577096662082206
bnZxeV	RFQByP	Beecham2014npany	Wells2019hdiff	5e-6	FALSE	MR Egger	103	0	-4.167822961125106	3.354621843452993	0.21696146619973777
0bo1lD	5LZ4RX	Beecham2014braak4	Wells2019hdiff	5e-8	FALSE	Inverse variance weighted (fixed effects)	40	0	-0.40548440928541846	0.7820783827799188	0.6041301808024222
0bo1lD	5LZ4RX	Beecham2014braak4	Wells2019hdiff	5e-8	FALSE	Weighted median	40	0	-0.019596660260514008	1.2362591431842798	0.9873527989944183
0bo1lD	5LZ4RX	Beecham2014braak4	Wells2019hdiff	5e-8	FALSE	Weighted mode	40	0	-0.16809732361659968	1.8932146659250568	0.9297037019330221
0bo1lD	5LZ4RX	Beecham2014braak4	Wells2019hdiff	5e-8	FALSE	MR Egger	40	0	-0.654752004648668	2.4340100099896116	0.7893838389529946
UBcqyH	l5lbWA	Beecham2014braak4	Wells2019hdiff	5e-6	FALSE	Inverse variance weighted (fixed effects)	103	0	-0.10653847712124169	0.5835543989787982	0.8551368364452301
UBcqyH	l5lbWA	Beecham2014braak4	Wells2019hdiff	5e-6	FALSE	Weighted median	103	0	-0.033439294285989615	0.9258909247361942	0.9711900215345589
UBcqyH	l5lbWA	Beecham2014braak4	Wells2019hdiff	5e-6	FALSE	Weighted mode	103	0	-0.32160711736165837	1.6054657512042494	0.8416290780605948
UBcqyH	l5lbWA	Beecham2014braak4	Wells2019hdiff	5e-6	FALSE	MR Egger	103	0	-0.8577671145554214	1.859402821811756	0.6455658414300698
6q8gIb	5RY5Lh	Beecham2014vbiany	Wells2019hdiff	5e-8	FALSE	Inverse variance weighted (fixed effects)	40	0	0.26880074274327515	0.9763025394232477	0.7830663655476376
6q8gIb	5RY5Lh	Beecham2014vbiany	Wells2019hdiff	5e-8	FALSE	Weighted median	40	0	0.5328963902661159	1.5849860242135372	0.7367085928525254
6q8gIb	5RY5Lh	Beecham2014vbiany	Wells2019hdiff	5e-8	FALSE	Weighted mode	40	0	0.1014501740556959	1.9458626253672324	0.9586861855855188
6q8gIb	5RY5Lh	Beecham2014vbiany	Wells2019hdiff	5e-8	FALSE	MR Egger	40	0	3.268661421984563	2.592855975866917	0.21512394050571582
Itb5qy	XJyClu	Beecham2014vbiany	Wells2019hdiff	5e-6	FALSE	Inverse variance weighted (fixed effects)	102	0	-0.7790270428611509	0.7455829629184185	0.2960893977084117
Itb5qy	XJyClu	Beecham2014vbiany	Wells2019hdiff	5e-6	FALSE	Weighted median	102	0	-0.010733683997775217	1.3342522495335962	0.9935813124016
Itb5qy	XJyClu	Beecham2014vbiany	Wells2019hdiff	5e-6	FALSE	Weighted mode	102	0	-0.2115479301119123	1.817128134758502	0.9075517856797408
Itb5qy	XJyClu	Beecham2014vbiany	Wells2019hdiff	5e-6	FALSE	MR Egger	102	0	2.3431934784678434	2.289784514610969	0.30862343814471926
nv8Spy	ArmmeO	Kunkle2019load	Evangelou2018dbp	5e-8	FALSE	Inverse variance weighted (fixed effects)	450	1	-0.009776150180038724	0.0044242745739131225	0.027128648097542406
nv8Spy	ArmmeO	Kunkle2019load	Evangelou2018dbp	5e-8	FALSE	Weighted median	450	1	-0.010462632469895298	0.007281279667238663	0.1507400983518794
nv8Spy	ArmmeO	Kunkle2019load	Evangelou2018dbp	5e-8	FALSE	Weighted mode	450	1	-0.02740156736714261	0.015279664886768884	0.07359213027757723
nv8Spy	ArmmeO	Kunkle2019load	Evangelou2018dbp	5e-8	FALSE	MR Egger	450	1	-0.02480867734320932	0.012461388562985664	0.04710509260269279
nv8Spy	ArmmeO	Kunkle2019load	Evangelou2018dbp	5e-8	TRUE	Inverse variance weighted (fixed effects)	449	1	-0.011568204213340023	0.004435937353432134	0.009111617196214988
nv8Spy	ArmmeO	Kunkle2019load	Evangelou2018dbp	5e-8	TRUE	Weighted median	449	1	-0.011172209319818636	0.00725088146471702	0.12336375175876256
nv8Spy	ArmmeO	Kunkle2019load	Evangelou2018dbp	5e-8	TRUE	Weighted mode	449	1	-0.027388188031002514	0.015276929127948743	0.073682452014487
nv8Spy	ArmmeO	Kunkle2019load	Evangelou2018dbp	5e-8	TRUE	MR Egger	449	1	-0.028115689466309143	0.012154643349178554	0.021166659202508115
dpyrKr	ibj4eS	Kunkle2019load	Evangelou2018dbp	5e-6	FALSE	Inverse variance weighted (fixed effects)	630	1	-0.010009747838391049	0.004174103128298819	0.016482185752573573
dpyrKr	ibj4eS	Kunkle2019load	Evangelou2018dbp	5e-6	FALSE	Weighted median	630	1	-0.00936144512657167	0.007080947575391215	0.18614781591931784
dpyrKr	ibj4eS	Kunkle2019load	Evangelou2018dbp	5e-6	FALSE	Weighted mode	630	1	-0.02336855914323477	0.01393024154267231	0.09393341948114448
dpyrKr	ibj4eS	Kunkle2019load	Evangelou2018dbp	5e-6	FALSE	MR Egger	630	1	-0.014487067971751845	0.010759294827340731	0.17863674344884714
dpyrKr	ibj4eS	Kunkle2019load	Evangelou2018dbp	5e-6	TRUE	Inverse variance weighted (fixed effects)	629	1	-0.011605039820972928	0.004183892989722869	0.005541560258215873
dpyrKr	ibj4eS	Kunkle2019load	Evangelou2018dbp	5e-6	TRUE	Weighted median	629	1	-0.009910223658486306	0.0068362682453454796	0.14715502727311847
dpyrKr	ibj4eS	Kunkle2019load	Evangelou2018dbp	5e-6	TRUE	Weighted mode	629	1	-0.0233746391365669	0.014442454852104008	0.10606404337043966
dpyrKr	ibj4eS	Kunkle2019load	Evangelou2018dbp	5e-6	TRUE	MR Egger	629	1	-0.017774270503120596	0.010563926041688003	0.0929612638844122
3dmc2g	HxWkb3	Huang2017aaos	Evangelou2018dbp	5e-8	FALSE	Inverse variance weighted (fixed effects)	447	0	0.007977113428269868	0.004564549875699714	0.08052928895466598
3dmc2g	HxWkb3	Huang2017aaos	Evangelou2018dbp	5e-8	FALSE	Weighted median	447	0	0.006384233864642396	0.007465948332306482	0.3924882680385427
3dmc2g	HxWkb3	Huang2017aaos	Evangelou2018dbp	5e-8	FALSE	Weighted mode	447	0	3.599596911191272e-4	0.014084277869463499	0.9796216730600524
3dmc2g	HxWkb3	Huang2017aaos	Evangelou2018dbp	5e-8	FALSE	MR Egger	447	0	5.225414845298172e-4	0.012323001039468911	0.9661958562546624
kksafK	QFKg0j	Huang2017aaos	Evangelou2018dbp	5e-6	FALSE	Inverse variance weighted (fixed effects)	627	0	0.006812865564963129	0.004325882721218561	0.11527777465592809
kksafK	QFKg0j	Huang2017aaos	Evangelou2018dbp	5e-6	FALSE	Weighted median	627	0	0.006283638378037451	0.007306708965026708	0.38979895058782266
kksafK	QFKg0j	Huang2017aaos	Evangelou2018dbp	5e-6	FALSE	Weighted mode	627	0	0.002377307403828688	0.013009600248377988	0.8550652298293546
kksafK	QFKg0j	Huang2017aaos	Evangelou2018dbp	5e-6	FALSE	MR Egger	627	0	0.006207180397807425	0.010928651981254497	0.5702572111181015
n3aFnQ	uuTXMV	Deming2017ab42	Evangelou2018dbp	5e-8	FALSE	Inverse variance weighted (fixed effects)	378	0	-2.96157428667179e-4	0.0013566615015791039	0.827196395020782
n3aFnQ	uuTXMV	Deming2017ab42	Evangelou2018dbp	5e-8	FALSE	Weighted median	378	0	2.2795202172887783e-4	0.0022680920289573294	0.9199443122247212
n3aFnQ	uuTXMV	Deming2017ab42	Evangelou2018dbp	5e-8	FALSE	Weighted mode	378	0	-0.0026373471102126844	0.0038516686975575325	0.4939360336120384
n3aFnQ	uuTXMV	Deming2017ab42	Evangelou2018dbp	5e-8	FALSE	MR Egger	378	0	-0.00320472131323949	0.003468495311175266	0.35610414320575945
AWgjiD	qipnhO	Deming2017ab42	Evangelou2018dbp	5e-6	FALSE	Inverse variance weighted (fixed effects)	519	0	-6.642976823208873e-4	0.0012836163231417007	0.6047929052459344
AWgjiD	qipnhO	Deming2017ab42	Evangelou2018dbp	5e-6	FALSE	Weighted median	519	0	-7.89475601611087e-5	0.002081744498367314	0.9697484760472482
AWgjiD	qipnhO	Deming2017ab42	Evangelou2018dbp	5e-6	FALSE	Weighted mode	519	0	-0.0023912072544433616	0.0037452020051106324	0.5234485383392051
AWgjiD	qipnhO	Deming2017ab42	Evangelou2018dbp	5e-6	FALSE	MR Egger	519	0	-0.0021543412770576587	0.003080367227327553	0.4846303206930227
9Ankie	ghoT1u	Deming2017ptau	Evangelou2018dbp	5e-8	FALSE	Inverse variance weighted (fixed effects)	395	0	-0.0028577416710852646	0.0017638985434042427	0.10520475315069253
9Ankie	ghoT1u	Deming2017ptau	Evangelou2018dbp	5e-8	FALSE	Weighted median	395	0	-5.225384469708663e-4	0.0030525319459844915	0.8640806802359249
9Ankie	ghoT1u	Deming2017ptau	Evangelou2018dbp	5e-8	FALSE	Weighted mode	395	0	2.8724488896819667e-5	0.005398719019788368	0.9957574787630245
9Ankie	ghoT1u	Deming2017ptau	Evangelou2018dbp	5e-8	FALSE	MR Egger	395	0	2.0434042148802605e-4	0.004434311159612338	0.9632685697925338
EzB4Rp	xXPLvl	Deming2017ptau	Evangelou2018dbp	5e-6	FALSE	Inverse variance weighted (fixed effects)	547	0	-0.003736697479384801	0.0016678555654038307	0.025063649101135833
EzB4Rp	xXPLvl	Deming2017ptau	Evangelou2018dbp	5e-6	FALSE	Weighted median	547	0	-5.467340196685354e-4	0.0027306149194368623	0.841305576050571
EzB4Rp	xXPLvl	Deming2017ptau	Evangelou2018dbp	5e-6	FALSE	Weighted mode	547	0	4.748950630448223e-5	0.0049284643442211095	0.9923154133534251
EzB4Rp	xXPLvl	Deming2017ptau	Evangelou2018dbp	5e-6	FALSE	MR Egger	547	0	7.337453401554118e-4	0.003944050343752792	0.8524837659810804
JqmXvW	7GeBeB	Deming2017tau	Evangelou2018dbp	5e-8	FALSE	Inverse variance weighted (fixed effects)	378	0	-0.0038407220603998288	0.001903292606844617	0.04359796050972492
JqmXvW	7GeBeB	Deming2017tau	Evangelou2018dbp	5e-8	FALSE	Weighted median	378	0	-0.005821316381310639	0.0030581859248050443	0.05697279856745423
JqmXvW	7GeBeB	Deming2017tau	Evangelou2018dbp	5e-8	FALSE	Weighted mode	378	0	-0.008431755279927233	0.0059914110798670334	0.1601602600934682
JqmXvW	7GeBeB	Deming2017tau	Evangelou2018dbp	5e-8	FALSE	MR Egger	378	0	-0.0071583412959280125	0.005064999813733455	0.1583961712955892
dEDDBw	dWLUIx	Deming2017tau	Evangelou2018dbp	5e-6	FALSE	Inverse variance weighted (fixed effects)	519	0	-0.005051474497254004	0.001801325888082288	0.0050424545287945256
dEDDBw	dWLUIx	Deming2017tau	Evangelou2018dbp	5e-6	FALSE	Weighted median	519	0	-0.006188886794598235	0.00314481237590382	0.049071841479697065
dEDDBw	dWLUIx	Deming2017tau	Evangelou2018dbp	5e-6	FALSE	Weighted mode	519	0	-0.008303815307308948	0.005426683205213549	0.1265820081732524
dEDDBw	dWLUIx	Deming2017tau	Evangelou2018dbp	5e-6	FALSE	MR Egger	519	0	-0.0034801706601952902	0.0045310273246728225	0.4427930565717777
